ID	Lattitude	Longitude	Elevation	Bio_1_T_annual_mean	Bio_2_T_diurnal_range_mean	Bio_3_T_isothermality	Bio_4_T_seasonality	Bio_5_T_warmest_month_max	Bio_6_T_coldest_month_min	Bio_7_T_annual_range	Bio_8_T_wettest_quarter_mean	Bio_9_T_driest_quarter_mean	Bio_10_T_warmest_quarter_mean	Bio_11_T_coldest_quarter_mean	Bio_12_P_annual	Bio_13_P_wettest_month	Bio_14_P_driest_month	Bio_15_P_seasonality	Bio_16_P_wettest_quarter	Bio_17_P_driest_quarter	Bio_18_P_warmest_quarter	Bio_19_P_coldest_quarter	Cat.Lat_Long
Fls1.8	43.155332	11.331974	457.5	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.155332_11.331974
Fls2.1	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
Fls2.2	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
Fls2.3	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
Fls2.4	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
Fls2.5	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
Fls2.6	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
Fls2.7	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
Fls2.8	43.154182	11.332961	436.2	129	84	32	6006	276	21	255	98	208	208	56	722	94	28	28	246	113	113	192	43.154182_11.332961
FNR.1	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
FNR.2	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
FNR.3	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
FNR.4	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
FNR.5	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
FNR.6	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
FNR.7	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
FNR.8	-37.5287529	140.334492	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	-37.5287529_140.334492
Fon1	41.94098	0.75713	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	41.94098_0.75713
Fon18	41.94098	0.75713	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	41.94098_0.75713
Fon2	41.94098	0.75713	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	41.94098_0.75713
Fon3	41.94098	0.75713	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	41.94098_0.75713
Foz1	42.63651	-1.30484	435.6	119	103	39	5670	266	2	264	57	193	193	48	857	102	41	22	267	154	154	252	42.63651_-1.30484
Foz15	42.63651	-1.30484	435.6	119	103	39	5670	266	2	264	57	193	193	48	857	102	41	22	267	154	154	252	42.63651_-1.30484
Foz3	42.63651	-1.30484	435.6	119	103	39	5670	266	2	264	57	193	193	48	857	102	41	22	267	154	154	252	42.63651_-1.30484
Foz8	42.63651	-1.30484	435.6	119	103	39	5670	266	2	264	57	193	193	48	857	102	41	22	267	154	154	252	42.63651_-1.30484
Fue.1	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
Fue.2	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
Fue.3	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
Fue.4	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
Fue.5	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
Fue.6	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
Fue.7	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
Fue.8	36.53601	-4.67978	82	180	86	40	4460	295	81	214	136	237	240	127	566	96	1	71	277	16	20	256	36.53601_-4.67978
G1.A.X.1.R3	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G1.A.X.2.R3	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G1.B.2.R4	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G1.D.X.1.R2	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G1.D.X.1.R3	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G1.D.X.2.R3	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G1.F.1.R1	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G1.F.1.R4	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G2.A.1.R2	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G2.A.1.R4	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
G2.E.1.R3	37.12772	37.39081	465	151	124	34	8638	353	-10	363	42	260	262	42	549	101	2	79	281	8	11	281	37.12772_37.39081
Gal1	42.56319	-0.78688	631.4	108	102	39	5523	251	-7	258	75	180	180	39	748	78	39	16	215	150	154	194	42.56319_-0.78688
Gal6_R1	42.56319	-0.78688	631.4	108	102	39	5523	251	-7	258	75	180	180	39	748	78	39	16	215	150	154	194	42.56319_-0.78688
Gal6_R2	42.56319	-0.78688	631.4	108	102	39	5523	251	-7	258	75	180	180	39	748	78	39	16	215	150	154	194	42.56319_-0.78688
Gal7	42.56319	-0.78688	631.4	108	102	39	5523	251	-7	258	75	180	180	39	748	78	39	16	215	150	154	194	42.56319_-0.78688
Gaz.2	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz.3	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz.4	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz.5	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz.7	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz.8	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz.9	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz1	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
Gaz6	37.39080556	37.12772222	584.9	165	122	34	8432	359	6	353	58	271	273	58	625	116	2	78	326	11	12	326	37.39080556_37.12772222
GND.1	-35.8025	137.7277	66.2	152	70	47	2773	232	86	146	117	188	188	117	566	93	14	56	255	50	50	255	-35.8025_137.7277
GND.2	-35.8025	137.7277	66.2	152	70	47	2773	232	86	146	117	188	188	117	566	93	14	56	255	50	50	255	-35.8025_137.7277
GND.3	-35.8025	137.7277	66.2	152	70	47	2773	232	86	146	117	188	188	117	566	93	14	56	255	50	50	255	-35.8025_137.7277
GND.5	-35.8025	137.7277	66.2	152	70	47	2773	232	86	146	117	188	188	117	566	93	14	56	255	50	50	255	-35.8025_137.7277
GND.6	-35.8025	137.7277	66.2	152	70	47	2773	232	86	146	117	188	188	117	566	93	14	56	255	50	50	255	-35.8025_137.7277
GND.7	-35.8025	137.7277	66.2	152	70	47	2773	232	86	146	117	188	188	117	566	93	14	56	255	50	50	255	-35.8025_137.7277
GND.8	-35.8025	137.7277	66.2	152	70	47	2773	232	86	146	117	188	188	117	566	93	14	56	255	50	50	255	-35.8025_137.7277
Gr1.4	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
GR1.5	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gr1.5	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gr2.6	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
GR3.4	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gr3.4	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gr3.6	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gr6.3	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gr6.4	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
GRM.6	-32.99041	138.0481	62.5	176	126	49	4763	315	58	257	123	234	236	114	381	46	17	33	127	53	55	122	-32.99041_138.0481
GRM.8	-32.99041	138.0481	62.5	176	126	49	4763	315	58	257	123	234	236	114	381	46	17	33	127	53	55	122	-32.99041_138.0481
GSN.1	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
GSN.2	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
GSN.3	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
GSN.4	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
GSN.5	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
GSN.6	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
GSN.7	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
GSN.8	-35.4735818	143.467821	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	-35.4735818_143.467821
Gu3.5	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gu4.5	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
Gu5.1	37.187297	-3.577715	831.5	146	120	37	6461	331	15	316	78	234	234	69	499	67	6	52	185	27	27	182	37.187297_-3.577715
GUL1.2	-33.47095	138.44025	280.1	157	132	50	4782	306	42	264	97	217	218	97	466	62	16	41	171	54	56	171	-33.47095_138.44025
GUL1.3	-33.47095	138.44025	280.1	157	132	50	4782	306	42	264	97	217	218	97	466	62	16	41	171	54	56	171	-33.47095_138.44025
GUL1.8	-33.47095	138.44025	280.1	157	132	50	4782	306	42	264	97	217	218	97	466	62	16	41	171	54	56	171	-33.47095_138.44025
GUL2.8	-33.46435	138.42093	289.6	156	131	49	4789	305	41	264	96	216	218	96	483	65	17	42	179	55	57	179	-33.46435_138.42093
GUL3.1	-33.44839	138.42093	285	157	131	49	4831	307	42	265	96	218	219	96	470	62	16	41	172	54	56	172	-33.44839_138.42093
GUL3.8	-33.44839	138.42093	285	157	131	49	4831	307	42	265	96	218	219	96	470	62	16	41	172	54	56	172	-33.44839_138.42093
GWW.10	-33.827561	138.491661	209	159	132	50	4648	309	46	263	101	218	219	101	437	58	17	39	160	55	57	160	-33.827561_138.491661
GWW.2	-33.827561	138.491661	209	159	132	50	4648	309	46	263	101	218	219	101	437	58	17	39	160	55	57	160	-33.827561_138.491661
HLS.1	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HLS.2	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HLS.3	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HLS.4	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HLS.5	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HLS.6	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HLS.7	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HLS.8	-31.4344254	138.699066	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	-31.4344254_138.699066
HOB.2	-42.84945	147.31774	13.6	112	100	50	3340	221	22	199	76	154	154	68	646	64	39	15	186	127	127	175	-42.84945_147.31774
HOB.3	-42.84945	147.31774	13.6	112	100	50	3340	221	22	199	76	154	154	68	646	64	39	15	186	127	127	175	-42.84945_147.31774
HOB.8	-42.84945	147.31774	13.6	112	100	50	3340	221	22	199	76	154	154	68	646	64	39	15	186	127	127	175	-42.84945_147.31774
HOS.10	-36.62296	142.29987	144.3	144	132	50	4567	295	32	263	87	203	203	87	516	62	26	29	170	82	82	170	-36.62296_142.29987
HOS.2	-36.62296	142.29987	144.3	144	132	50	4567	295	32	263	87	203	203	87	516	62	26	29	170	82	82	170	-36.62296_142.29987
HPN.3_R1	-32.632895	138.032048	452.7	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.632895_138.032048
HPN.3_R2	-32.632895	138.032048	452.7	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.632895_138.032048
HPN.4	-32.632895	138.032048	452.7	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.632895_138.032048
HPN.5	-32.632895	138.032048	452.7	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.632895_138.032048
HPN.6	-32.632895	138.032048	452.7	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.632895_138.032048
HPN.8	-32.632895	138.032048	452.7	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.632895_138.032048
HPS.1	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
HPS.2	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
HPS.3	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
HPS.4	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
HPS.5	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
HPS.6	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
HPS.7	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
HPS.8	-32.6332778	138.03208	448.6	160	131	48	5150	307	35	272	102	222	225	93	506	64	21	38	182	67	70	182	-32.6332778_138.03208
Isk.P2	36.45042778	35.92704167	222.4	182	115	36	7534	345	31	314	82	273	273	82	578	117	0	89	341	6	6	341	36.45042778_35.92704167
Isk.P4	36.45042778	35.92704167	222.4	182	115	36	7534	345	31	314	82	273	273	82	578	117	0	89	341	6	6	341	36.45042778_35.92704167
Isk.P6	36.45042778	35.92704167	222.4	182	115	36	7534	345	31	314	82	273	273	82	578	117	0	89	341	6	6	341	36.45042778_35.92704167
Isk.P7	36.45042778	35.92704167	222.4	182	115	36	7534	345	31	314	82	273	273	82	578	117	0	89	341	6	6	341	36.45042778_35.92704167
Isk.P8	36.45042778	35.92704167	222.4	182	115	36	7534	345	31	314	82	273	273	82	578	117	0	89	341	6	6	341	36.45042778_35.92704167
J3.3	37.771643	-3.809852	739.2	158	112	35	6873	345	30	315	87	251	251	76	575	87	6	55	225	28	28	209	37.771643_-3.809852
J3.6	37.771643	-3.809852	739.2	158	112	35	6873	345	30	315	87	251	251	76	575	87	6	55	225	28	28	209	37.771643_-3.809852
J4.2	37.771643	-3.809852	739.2	158	112	35	6873	345	30	315	87	251	251	76	575	87	6	55	225	28	28	209	37.771643_-3.809852
J4.3	37.771643	-3.809852	739.2	158	112	35	6873	345	30	315	87	251	251	76	575	87	6	55	225	28	28	209	37.771643_-3.809852
J6.5	37.771643	-3.809852	739.2	158	112	35	6873	345	30	315	87	251	251	76	575	87	6	55	225	28	28	209	37.771643_-3.809852
Jer1	42.0546	-0.01238	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	42.0546_-0.01238
Jer11	42.0546	-0.01238	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	42.0546_-0.01238
Jer3	42.0546	-0.01238	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	42.0546_-0.01238
Jer6	42.0546	-0.01238	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	42.0546_-0.01238
Jer8	42.0546	-0.01238	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	42.0546_-0.01238
JIN.4	-35.95248	146.92064	235.5	148	125	44	5456	304	26	278	89	217	219	79	708	82	32	27	229	118	126	228	-35.95248_146.92064
JIN.6	-35.95248	146.92064	235.5	148	125	44	5456	304	26	278	89	217	219	79	708	82	32	27	229	118	126	228	-35.95248_146.92064
Kah.1	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
Kah.2	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
Kah.3_R1	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
Kah.3_R2	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
F1Cross_Kah.3xBdTR10b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA_NA
Kah.4	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
Kah.5	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
Kah.6	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
Kah4	37.733972	38.533389	666	169	110	30	9145	372	6	366	53	286	286	53	603	113	1	77	303	7	10	303	37.733972_38.533389
KB.F.1.R2	38.15229	41.60967	465	153	121	30	9502	371	-22	393	83	273	273	30	695	102	2	69	298	11	16	278	38.15229_41.60967
KEI.1	-36.08699	140.34402	34.6	155	130	53	3952	296	53	243	105	204	205	105	481	64	18	38	173	60	64	173	-36.08699_140.34402
KEI.5	-36.08699	140.34402	34.6	155	130	53	3952	296	53	243	105	204	205	105	481	64	18	38	173	60	64	173	-36.08699_140.34402
KJP.2	-32.414186	138.036838	368.9	166	133	48	5233	315	39	276	107	229	232	98	396	47	19	32	137	61	62	133	-32.414186_138.036838
KJP.3	-32.414186	138.036838	368.9	166	133	48	5233	315	39	276	107	229	232	98	396	47	19	32	137	61	62	133	-32.414186_138.036838
KJP.7	-32.414186	138.036838	368.9	166	133	48	5233	315	39	276	107	229	232	98	396	47	19	32	137	61	62	133	-32.414186_138.036838
Koz.2	38.152294	41.609667	864.2	153	121	30	9502	371	-22	393	83	273	273	30	695	102	2	69	298	11	16	278	38.152294_41.609667
Koz.3	38.152294	41.609667	864.2	153	121	30	9502	371	-22	393	83	273	273	30	695	102	2	69	298	11	16	278	38.152294_41.609667
Koz.4	38.152294	41.609667	864.2	153	121	30	9502	371	-22	393	83	273	273	30	695	102	2	69	298	11	16	278	38.152294_41.609667
Koz.4x1f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA_NA
Koz1	38.152294	41.609667	864.2	153	121	30	9502	371	-22	393	83	273	273	30	695	102	2	69	298	11	16	278	38.152294_41.609667
Koz5	38.152294	41.609667	864.2	153	121	30	9502	371	-22	393	83	273	273	30	695	102	2	69	298	11	16	278	38.152294_41.609667
Koz5.2	38.152294	41.609667	864.2	153	121	30	9502	371	-22	393	83	273	273	30	695	102	2	69	298	11	16	278	38.152294_41.609667
L1A.C.2.R1	40.23333	37.91667	465	96	111	35	6898	258	-53	311	88	179	179	3	552	73	10	43	198	46	67	163	40.23333_37.91667
L1A1.B.1.R1	40.23333	37.91667	465	96	111	35	6898	258	-53	311	88	179	179	3	552	73	10	43	198	46	67	163	40.23333_37.91667
LAL.4	-35.46584	146.79337	229.1	154	129	44	5641	315	27	288	115	225	227	83	576	60	33	20	173	111	116	165	-35.46584_146.79337
LAL5.2out	-35.46584	146.79337	229.1	154	129	44	5641	315	27	288	115	225	227	83	576	60	33	20	173	111	116	165	-35.46584_146.79337
LCL.1	-35.2047507	146.430474	136.5	163	134	45	5669	326	32	294	125	234	237	91	487	50	32	14	140	105	108	129	-35.2047507_146.430474
LCL.2	-35.2047507	146.430474	136.5	163	134	45	5669	326	32	294	125	234	237	91	487	50	32	14	140	105	108	129	-35.2047507_146.430474
LCL.3	-35.2047507	146.430474	136.5	163	134	45	5669	326	32	294	125	234	237	91	487	50	32	14	140	105	108	129	-35.2047507_146.430474
LCL.4	-35.2047507	146.430474	136.5	163	134	45	5669	326	32	294	125	234	237	91	487	50	32	14	140	105	108	129	-35.2047507_146.430474
LCL.5	-35.2047507	146.430474	136.5	163	134	45	5669	326	32	294	125	234	237	91	487	50	32	14	140	105	108	129	-35.2047507_146.430474
LCL.6	-35.2047507	146.430474	136.5	163	134	45	5669	326	32	294	125	234	237	91	487	50	32	14	140	105	108	129	-35.2047507_146.430474
LCL.8	-35.2047507	146.430474	136.5	163	134	45	5669	326	32	294	125	234	237	91	487	50	32	14	140	105	108	129	-35.2047507_146.430474
Leo1.1	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo1.2	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo1.3	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo1.4	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo1.5	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo1.6	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo1.7	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo1.8	38.00483	-6.37373	538.7	154	115	38	6198	330	30	300	87	235	236	79	642	88	4	56	255	31	35	243	38.00483_-6.37373
Leo2.1	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo2.2	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo2.3	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo2.4	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo2.5	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo2.6	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo2.7	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo2.8	38.00846	-6.44078	643.6	146	114	38	6178	321	24	297	81	228	229	72	682	93	4	57	271	33	37	259	38.00846_-6.44078
Leo3.1	38.0144	-6.52065	555.4	155	113	38	6109	326	33	293	89	234	236	80	628	87	4	56	251	30	34	238	38.0144_-6.52065
Leo3.2	38.0144	-6.52065	555.4	155	113	38	6109	326	33	293	89	234	236	80	628	87	4	56	251	30	34	238	38.0144_-6.52065
Leo3.3	38.0144	-6.52065	555.4	155	113	38	6109	326	33	293	89	234	236	80	628	87	4	56	251	30	34	238	38.0144_-6.52065
Leo3.4	38.0144	-6.52065	555.4	155	113	38	6109	326	33	293	89	234	236	80	628	87	4	56	251	30	34	238	38.0144_-6.52065
