ID	Plate	Number	Letter	Lattitude	Longitude	Continent	Elevation	Bio_1_T_annual_mean	Bio_2_T_diurnal_range_mean	Bio_3_T_isothermality	Bio_4_T_seasonality	Bio_5_T_warmest_month_max	Bio_6_T_coldest_month_min	Bio_7_T_annual_range	Bio_8_T_wettest_quarter_mean	Bio_9_T_driest_quarter_mean	Bio_10_T_warmest_quarter_mean	Bio_11_T_coldest_quarter_mean	Bio_12_P_annual	Bio_13_P_wettest_month	Bio_14_P_driest_month	Bio_15_P_seasonality	Bio_16_P_wettest_quarter	Bio_17_P_driest_quarter	Bio_18_P_warmest_quarter	Bio_19_P_coldest_quarter	Pop.name	Cat.Lat.Long
NAR.7	6	1	B	-33.42366	138.3087	4	170.2	164	130	49	4743	310	49	261	112	223	224	103	441	58	16	40	160	53	55	160	NAR	-33.42366_138.3087
GUL2.8	6	2	H	-33.46435	138.42093	4	289.6	156	131	49	4789	305	41	264	96	216	218	96	483	65	17	42	179	55	57	179	GUL	-33.46435_138.42093
GUL3.1	6	3	H	-33.44839	138.42093	4	285	157	131	49	4831	307	42	265	96	218	219	96	470	62	16	41	172	54	56	172	GUL	-33.44839_138.42093
GUL3.8	6	4	H	-33.44839	138.42093	4	285	157	131	49	4831	307	42	265	96	218	219	96	470	62	16	41	172	54	56	172	GUL	-33.44839_138.42093
GUL1.2	6	12	G	-33.47095	138.44025	4	280.1	157	132	50	4782	306	42	264	97	217	218	97	466	62	16	41	171	54	56	171	GUL	-33.47095_138.44025
GUL1.3	6	1	H	-33.47095	138.44025	4	280.1	157	132	50	4782	306	42	264	97	217	218	97	466	62	16	41	171	54	56	171	GUL	-33.47095_138.44025
GUL1.8	6	11	G	-33.47095	138.44025	4	280.1	157	132	50	4782	306	42	264	97	217	218	97	466	62	16	41	171	54	56	171	GUL	-33.47095_138.44025
GWW.10	6	10	G	-33.827561	138.491661	4	209	159	132	50	4648	309	46	263	101	218	219	101	437	58	17	39	160	55	57	160	GWW	-33.827561_138.491661
GWW.2	6	9	G	-33.827561	138.491661	4	209	159	132	50	4648	309	46	263	101	218	219	101	437	58	17	39	160	55	57	160	GWW	-33.827561_138.491661
SPA.2	6	2	F	-33.51194	138.49667	4	282.3	156	133	50	4770	306	41	265	103	216	217	96	444	59	16	40	163	52	54	161	SPA	-33.51194_138.49667
SPA.5	6	3	F	-33.51194	138.49667	4	282.3	156	133	50	4770	306	41	265	103	216	217	96	444	59	16	40	163	52	54	161	SPA	-33.51194_138.49667
BLY1.6	6	1	E	-33.83361	138.51167	4	245	157	133	50	4692	306	43	263	98	216	217	98	483	65	18	41	180	58	60	180	BLY	-33.83361_138.51167
BLY1.9	6	12	D	-33.83361	138.51167	4	245	157	133	50	4692	306	43	263	98	216	217	98	483	65	18	41	180	58	60	180	BLY	-33.83361_138.51167
BLY2.10	6	2	E	-33.83361	138.51167	4	245	157	133	50	4692	306	43	263	98	216	217	98	483	65	18	41	180	58	60	180	BLY	-33.83361_138.51167
NLD.5	6	11	B	-33.781716	138.517222	4	318.3	152	133	50	4727	303	37	266	92	211	212	92	565	78	20	44	216	63	65	216	NLD	-33.781716_138.517222
MDB.7o	6	7	A	-33.839574	138.541175	4	338.7	152	133	50	4722	303	37	266	92	211	212	92	576	79	20	44	219	65	66	219	MDB	-33.839574_138.541175
CFW.3	6	9	E	-31.65786	138.64183	4	447.6	170	145	47	5752	330	27	303	103	212	243	95	345	41	19	26	118	66	73	110	CFW	-31.65786_138.64183
CFW.5	6	8	E	-31.65786	138.64183	4	447.6	170	145	47	5752	330	27	303	103	212	243	95	345	41	19	26	118	66	73	110	CFW	-31.65786_138.64183
CFW.8	6	10	E	-31.65786	138.64183	4	447.6	170	145	47	5752	330	27	303	103	212	243	95	345	41	19	26	118	66	73	110	CFW	-31.65786_138.64183
CFWA.1	6	1	A	-31.65786	138.64183	4	447.6	170	145	47	5752	330	27	303	103	212	243	95	345	41	19	26	118	66	73	110	CFW	-31.65786_138.64183
CFWa.1.s	20	3	F	-31.65786	138.64183	4	447.6	170	145	47	5752	330	27	303	103	212	243	95	345	41	19	26	118	66	73	110	CFW	-31.65786_138.64183
CFWA.2	6	6	A	-31.65786	138.64183	4	447.6	170	145	47	5752	330	27	303	103	212	243	95	345	41	19	26	118	66	73	110	CFW	-31.65786_138.64183
BYO1.1	14	2	A	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO1.2	14	2	B	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO1.3	14	2	C	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO1.4	14	2	D	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO1.5	14	2	E	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO1.6	14	2	F	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO1.7	14	2	G	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO1.8	14	2	H	-31.4848363	138.650981	4	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4848363_138.650981
BYO2.1	14	10	D	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.2	14	3	A	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.3	14	3	B	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.4	14	3	C	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.5	14	3	D	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.6	14	3	E	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.6.2	14	3	E	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.7	14	3	F	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO2.8	14	3	G	-31.4851606	138.651111	4	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4851606_138.651111
BYO3.1	15	9	E	-31.4856778	138.651352	4	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4856778_138.651352
BYO3.4	14	3	H	-31.4856778	138.651352	4	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4856778_138.651352
BYO3.5	14	4	A	-31.4856778	138.651352	4	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4856778_138.651352
BYO3.6	14	4	B	-31.4856778	138.651352	4	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4856778_138.651352
BYO3.8	14	4	C	-31.4856778	138.651352	4	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	BYO	-31.4856778_138.651352
EIC.2	15	9	G	-31.39721	138.66721	4	678	162	144	47	5856	323	19	304	95	205	236	87	409	52	21	33	155	72	81	141	EIC	-31.39721_138.66721
EGL.10	6	2	G	-34.97411	138.67297	4	420.2	144	107	48	3958	272	53	219	95	195	195	95	845	127	24	49	340	83	83	340	EGL	-34.97411_138.67297
EGL.7	6	3	G	-34.97411	138.67297	4	420.2	144	107	48	3958	272	53	219	95	195	195	95	845	127	24	49	340	83	83	340	EGL	-34.97411_138.67297
HLS.1	14	12	A	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
HLS.2	14	12	B	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
HLS.3	14	12	C	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
HLS.4	14	12	D	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
HLS.5	14	12	E	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
HLS.6	14	12	F	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
HLS.7	14	12	G	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
HLS.8	15	1	A	-31.4344254	138.699066	4	645.6	161	144	47	5855	322	18	304	94	204	235	85	417	53	21	34	158	73	83	144	HLS	-31.4344254_138.699066
RED.1	6	9	C	-34.816389	138.699722	4	143.4	158	111	48	4174	288	59	229	113	210	211	105	630	87	20	46	250	66	71	244	RED	-34.816389_138.699722
RED.10	6	8	C	-34.816389	138.699722	4	143.4	158	111	48	4174	288	59	229	113	210	211	105	630	87	20	46	250	66	71	244	RED	-34.816389_138.699722
DLS.1	14	5	A	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
DLS.2	14	5	B	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
DLS.3	14	5	C	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
DLS.4	14	5	D	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
DLS.5	14	5	E	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
DLS.6	14	5	F	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
DLS.7	14	5	G	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
DLS.8	14	5	H	-31.3938504	138.709279	4	622.5	162	144	47	5868	323	18	305	94	205	236	86	405	51	21	32	150	73	83	138	DLS	-31.3938504_138.709279
ORA.1	15	4	B	-31.3666	138.71372	4	566.1	167	144	47	5888	328	22	306	98	200	241	90	375	46	20	29	136	69	79	124	ORA	-31.3666_138.71372
ORA.1.1	15	4	B	-31.3666	138.71372	4	566.1	167	144	47	5888	328	22	306	98	200	241	90	375	46	20	29	136	69	79	124	ORA	-31.3666_138.71372
BLA.1	6	12	E	-34.86304	138.72092	4	114.9	160	111	48	4099	288	61	227	116	211	212	108	606	84	20	47	241	62	69	235	BLA	-34.86304_138.72092
BLA.10	6	11	E	-34.86304	138.72092	4	114.9	160	111	48	4099	288	61	227	116	211	212	108	606	84	20	47	241	62	69	235	BLA	-34.86304_138.72092
ELI.1	6	5	G	-34.54283	138.74951	4	110.1	161	119	49	4407	297	57	240	106	216	217	106	458	57	16	40	165	54	56	165	ELI	-34.54283_138.74951
ELI.10	6	4	G	-34.54283	138.74951	4	110.1	161	119	49	4407	297	57	240	106	216	217	106	458	57	16	40	165	54	56	165	ELI	-34.54283_138.74951
RWR.10	6	12	C	-34.54283	138.74951	4	110.1	161	119	49	4407	297	57	240	106	216	217	106	458	57	16	40	165	54	56	165	RWR	-34.54283_138.74951
RWR.8	6	11	C	-34.54283	138.74951	4	110.1	161	119	49	4407	297	57	240	106	216	217	106	458	57	16	40	165	54	56	165	RWR	-34.54283_138.74951
BUR.1	6	7	E	-33.71417	139.02889	4	386	150	135	50	4814	303	35	268	97	210	212	90	348	43	17	34	125	53	54	123	BUR	-33.71417_139.02889
BUR.7	6	6	E	-33.71417	139.02889	4	386	150	135	50	4814	303	35	268	97	210	212	90	348	43	17	34	125	53	54	123	BUR	-33.71417_139.02889
SLK.7	6	1	F	-35.49906	139.775359	4	26.3	157	125	53	3873	288	55	233	107	205	206	107	407	51	16	36	144	53	57	144	SLK	-35.49906_139.775359
FNR.1	14	9	A	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
FNR.2	14	9	B	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
FNR.3	14	9	C	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
FNR.4	14	9	D	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
FNR.5	14	9	E	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
FNR.6	14	9	F	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
FNR.7	14	9	G	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
FNR.8	14	9	H	-37.5287529	140.334492	4	16.3	142	101	51	3172	253	58	195	102	183	183	102	734	114	20	51	316	73	73	316	FNR	-37.5287529_140.334492
KEI.1	6	11	H	-36.08699	140.34402	4	34.6	155	130	53	3952	296	53	243	105	204	205	105	481	64	18	38	173	60	64	173	KEI	-36.08699_140.34402
KEI.5	6	12	H	-36.08699	140.34402	4	34.6	155	130	53	3952	296	53	243	105	204	205	105	481	64	18	38	173	60	64	173	KEI	-36.08699_140.34402
WLE.1	6	11	F	-36.3699	140.90137	4	115.7	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLE	-36.3699_140.90137
WLE1.2.r1.s	18	12	A	-36.3699	140.90137	4	115.7	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLE	-36.3699_140.90137
WLE1.2.r2.s	19	2	D	-36.3699	140.90137	4	115.7	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLE	-36.3699_140.90137
WLE1.2.r3.s	19	8	C	-36.3699	140.90137	4	115.7	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLE	-36.3699_140.90137
WLE1.2.r4.s	19	12	D	-36.3699	140.90137	4	115.7	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLE	-36.3699_140.90137
WLE1.2.r5.s	20	9	D	-36.3699	140.90137	4	115.7	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLE	-36.3699_140.90137
WLE2.2	27	2	B	-36.3699	140.90137	4	115.7	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLE	-36.3699_140.90137
WLW.2	6	8	G	-36.369909	140.901437	4	115.8	147	135	53	4156	295	41	254	95	201	201	95	498	66	19	38	179	62	62	179	WLW	-36.369909_140.901437
WOL1.4	6	10	F	-36.3664	140.90569	4	113.6	148	135	53	4149	296	42	254	96	201	202	96	491	65	19	38	176	62	64	176	WOL1	-36.3664_140.90569
WOL1.8	6	9	F	-36.3664	140.90569	4	113.6	148	135	53	4149	296	42	254	96	201	202	96	491	65	19	38	176	62	64	176	WOL1	-36.3664_140.90569
HOS.10	6	8	H	-36.62296	142.29987	4	144.3	144	132	50	4567	295	32	263	87	203	203	87	516	62	26	29	170	82	82	170	HOS	-36.62296_142.29987
HOS.2	6	7	H	-36.62296	142.29987	4	144.3	144	132	50	4567	295	32	263	87	203	203	87	516	62	26	29	170	82	82	170	HOS	-36.62296_142.29987
RUP.1	6	10	C	-36.63946	142.82086	4	138.7	146	126	48	4626	295	36	259	114	206	206	88	444	50	24	25	142	76	76	136	RUP	-36.63946_142.82086
RUP1.2.s	20	6	E	-36.63946	142.82086	4	138.7	146	126	48	4626	295	36	259	114	206	206	88	444	50	24	25	142	76	76	136	RUP	-36.63946_142.82086
MAG.1	15	3	A	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
MAG.2	15	3	B	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
MAG.3	15	3	C	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
MAG.4	15	3	D	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
MAG.5	15	3	E	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
MAG.6	15	3	F	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
MAG.7	15	3	G	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
MAG.8	15	3	H	-35.6117349	143.097107	4	79.8	159	134	48	4999	315	37	278	128	224	224	96	372	40	22	20	116	70	70	104	MAG	-35.6117349_143.097107
WYC1.1	15	8	A	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC1.2	15	8	B	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC1.3	15	8	C	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC1.4	15	8	D	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC1.5	15	8	E	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC1.6	15	8	F	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC1.7	15	8	G	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC1.8	15	8	H	-36.0881277	143.22555	4	110.5	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.0881277_143.22555
WYC2.1	15	4	E	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
WYC2.2	15	4	F	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
WYC2.3	15	4	G	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
WYC2.4	15	4	H	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
WYC2.5	15	9	A	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
WYC2.6	15	9	B	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
WYC2.7	15	9	C	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
WYC2.8	15	9	D	-36.088079	143.2258	4	110.6	154	130	48	4909	306	36	270	122	218	218	92	408	45	24	20	128	78	78	116	WYC	-36.088079_143.2258
SWN.1	15	4	C	-35.467532	143.341712	4	87.9	160	133	48	5029	313	37	276	128	225	225	96	375	41	23	20	116	71	71	106	SWN	-35.467532_143.341712
SWN.3	15	4	D	-35.467532	143.341712	4	87.9	160	133	48	5029	313	37	276	128	225	225	96	375	41	23	20	116	71	71	106	SWN	-35.467532_143.341712
GSN.1	14	11	A	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
GSN.2	14	11	B	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
GSN.3	14	11	C	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
GSN.4	14	11	D	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
GSN.5	14	11	E	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
GSN.6	14	11	F	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
GSN.7	14	11	G	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
GSN.8	14	11	H	-35.4735818	143.467821	4	100	160	132	48	5005	312	37	275	128	224	224	96	381	42	23	21	118	72	72	108	GSN	-35.4735818_143.467821
BRT.1	14	1	A	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
BRT.2	14	1	B	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
BRT.3	14	1	C	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
BRT.4	14	1	D	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
BRT.5	14	1	E	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
BRT.6	14	1	F	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
BRT.7	14	1	G	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
BRT.8	14	1	H	-36.0932548	143.690606	4	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	BRT	-36.0932548_143.690606
PYR1.4	15	5	D	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR1.6	15	5	F	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR1.8	15	5	H	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR2.1	15	6	A	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR2.2	15	6	B	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR2.3	15	6	C	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR2.4	15	6	D	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR2.5	15	6	E	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR2.6	15	6	F	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR2.7	15	6	G	-36.1160168	143.844972	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160168_143.844972
PYR1.1	15	5	A	-36.1160656	143.845015	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160656_143.845015
PYR1.2	15	5	B	-36.1160656	143.845015	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160656_143.845015
PYR1.3	15	5	C	-36.1160656	143.845015	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160656_143.845015
PYR1.5	15	5	E	-36.1160656	143.845015	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160656_143.845015
PYR1.7	15	5	G	-36.1160656	143.845015	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160656_143.845015
PYR2.8	15	6	H	-36.1160656	143.845015	4	96.3	156	128	47	4981	307	37	270	123	220	220	92	413	46	24	21	129	77	77	119	PYR	-36.1160656_143.845015
EAH.2	6	1	G	-36.67697	144.22168	4	178.2	148	121	46	4880	294	34	260	94	209	211	86	513	59	28	24	165	90	92	158	EAH	-36.67697_144.22168
ELM.2	6	6	G	-36.48711	144.4059	4	138.9	151	124	46	4937	299	35	264	118	214	214	88	481	53	28	19	148	94	94	140	ELM	-36.48711_144.4059
ELM.8	6	7	G	-36.48711	144.4059	4	138.9	151	124	46	4937	299	35	264	118	214	214	88	481	53	28	19	148	94	94	140	ELM	-36.48711_144.4059
